062019051351999001002001TJOSÉ MIGUEL              BRAVO DE LAGUNA          BERMÚDEZ                 M00000000          S
062019051384999001045005TBARBARA DAYANA           COBO                     ORTEGANO                 F00000000          N
062019051384999001045006TJOSÉ                     HORMAZA                  MORÍN                    M00000000          N
062019051384999001045007TJOSÉ ÁNGEL               AROCHA                   MARTÍN                   M00000000          N
062019051384999001045008TMIRIAM                   GUERRERO                 HERNÁNDEZ                F00000000          N
062019051384999001045009TNOELIA                   GUIDI                    RUIZ                     F00000000          N
062019051384999001046001TMARÍA JOSÉ               BELDA                    DÍAZ                     F00000000          S
062019051384999001046010TCARMEN GLORIA            RAMOS                    MARTÍN                   F00000000          N
062019051384999001046011TYAIZA LORENA             GORRÍN                   RODRÍGUEZ                F00000000          N
062019051384999001046012TMARÍA TERESA             ESTEBAN                  REYNA                    F00000000          N
062019051384999001046013TSERGIO                   CABRERA                  ALAYÓN                   M00000000          N
062019051384999001046014TJUANA                    GONZÁLEZ                 VERDE                    F00000000          N
062019051384999001046015TELIGIO                   HERNÁNDEZ                BOLAÑOS                  M00000000          N
062019051384999001046016TRAFAEL NAZARIO           MEDINA                   SANTOS                   M00000000          N
062019051384999001046017TANTONIO MANUEL           DELGADO                  ARBELO                   M00000000          N
062019051384999001046018TROSA MARÍA               CASTELLANO               NEGRÍN                   F00000000          N
062019051384999001046019TFANNY LORELEY            FERNÁNDEZ                VILLALBA                 F00000000          N
062019051384999001046002TMARÍA RUTH               ACOSTA                   TRUJILLO                 F00000000          S
062019051384999001046020TPAULA DE JESÚS           PIMENTEL                 BLONDET                  F00000000          N
062019051384999001046021TDENISSE                  DA ROCHA                 SUÁREZ                   F00000000          N
062019051384999001046022TFRANCISCO                MARRERO                  CABARCOS                 M00000000          N
062019051384999001046023TANTONIO JOSÉ             GONZÁLEZ                 FORTES                   M00000000          N
062019051384999001046024TMARGARITA                RODRÍGUEZ                MELIÁN                   F00000000          N
062019051384999001046025TMARGARITA                FONTELOS                 DÍAZ                     F00000000          N
062019051384999001046026TEVA MARÍA                BOS                      DELGADO                  F00000000          N
062019051384999001046027TARNALDO                  GONZÁLEZ-CASANOVA        CAMACHO                  M00000000          N
062019051384999001046028TMARÍA EUGENIA            MONZÓN                   PERDOMO                  F00000000          N
062019051384999001046029TMARÍA EMA                JARA                     NÚÑEZ                    F00000000          N
062019051384999001046003TJOSÉ DAVID               CARBALLO                 CEBALLOS                 M00000000          S
062019051384999001046030TJULIO                    CONCEPCIÓN               PÉREZ                    M00000000          N
062019051384999001046031TFRANCISCO J.             ÁLAMO                    GONZÁLEZ                 M00000000          N
062019051384999001046004TMOISES                   LUBARY                   RODRÍGUEZ                M00000000          N
062019051384999001046005TMARÍA DEL CRISTO         GONZÁLEZ                 DEL CASTILLO             F00000000          N
062019051384999001046006THUGO                     DE ARMAS                 ESTÉVEZ                  M00000000          N
062019051384999001046007TCONCEPCIÓN               MORENO                   GARCÍA                   F00000000          N
062019051384999001046008TANA LUISA                REYES                    TILVES                   F00000000          N
062019051384999001046009TEDUARDO                  GESTIDO                  CASTILLA                 M00000000          N
062019051384999001048001TTOMÁS                    MESA                     DÍAZ                     M00000000          N
062019051384999001048010TMARÍA ESTRELLA           VERA                     AYALA                    F00000000          N
062019051384999001048011TDAVID ENRIQUE            GARCÍA                   GARCÍA                   M00000000          N
062019051384999001048012TGABRIEL DOMINGO          GARCÍA                   MÍGUEZ                   M00000000          N
062019051384999001048013TCARMEN ROSA              GARCÍA                   GONZÁLEZ                 F00000000          N
062019051384999001048014THILARIA                  SOSA                     FLORIDO                  F00000000          N
062019051384999001048015TCARLOS DAVID             LERMO                    CONCEPCIÓN               M00000000          N
